"id","batch_id","student_id","coach_id","date","status","check_in","check_out","marked_by","session_period","remarks"
"at_00422","b_tts_green_c5","st_aksania_atal","coach-1","2026-08-04","EXCUSED","06:00","08:00","coach_karan","full_day",""
"at_00423","b_tts_green_c5","st_arjun_shah","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00424","b_tts_green_c5","st_shivya_poddar","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00425","b_tts_green_c5","st_ayaan_sheth","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00426","b_tts_green_c5","st_arhaan_sanghvi","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00427","b_tts_green_c5","st_ananya_rajani","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00428","b_tts_green_c5","st_vivaan_oza","coach-1","2026-08-04","ABSENT","06:00","08:00","coach_karan","full_day",""
"at_00429","b_tts_green_c5","st_vihaan_vasant","coach-1","2026-08-04","ABSENT","06:00","08:00","coach_karan","full_day",""
"at_00430","b_tts_green_c6","st_amara_yalla","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00431","b_tts_green_c6","st_ahaan_kewalramani","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00432","b_tts_green_c6","st_viana_shah","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00433","b_tts_red_c6","st_ivana_ganeriwal","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00434","b_tts_red_c6","st_kavir_chopra","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00435","b_tts_red_c6","st_ariaan_khandelwal","coach-1","2026-08-04","ABSENT","06:00","08:00","coach_sunil","full_day",""
"at_00436","b_tts_red_c6","st_kianna_jain","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00437","b_tts_red_c6","st_zayn_winston","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00438","b_tts_red_c6","st_parth_mehta","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00439","b_tts_red_c6","st_avish_shah","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00440","b_tts_red_c6","st_anaiza_jhaveri","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00441","b_tts_red_c6","st_shauraya_sekhani","coach-1","2026-08-04","LATE","06:00","08:00","coach_sunil","full_day",""
"at_00442","b_tts_red_c6","st_nihira_desai","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00443","b_tts_red_c6","st_kaira_vajifdar","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00444","b_tts_red_c6","st_sohana_chandanani","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00445","b_tts_fit_c6","st_amara_yalla","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00446","b_tts_fit_c6","st_viana_shah","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00447","b_tts_fit_c6","st_aarohi_singhal","coach-1","2026-08-04","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00448","b_mwf_adv_c2","st_kaisha_mehta","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00449","b_mwf_adv_c2","st_arhaan_dutt","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00450","b_mwf_adv_c2","st_siddharth_dsouza","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00451","b_mwf_adv_c2","st_hrivaan_mehta","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00452","b_mwf_adv_c3","st_aarush_khanna","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00453","b_mwf_adv_c3","st_aadvik_khanna","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00454","b_mwf_adv_c3","st_thiyaan_manik","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00455","b_mwf_adv_c3","st_arjun_moorthy","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00456","b_mwf_adv_c4","st_abir_sukhani","coach-1","2026-08-05","EXCUSED","06:00","08:00","coach_santosh","full_day",""
"at_00457","b_mwf_adv_c4","st_yuvaan_bajaj","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_00458","b_mwf_adv_c5","st_kabir_ludhani","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00459","b_mwf_adv_c5","st_ayaan_salot","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00460","b_mwf_adv_c5","st_vivaan_mehra","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00461","b_mwf_adv_c5","st_dev_karnik","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00462","b_mwf_advgrn_c6","st_arjun_arya","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00463","b_mwf_advgrn_c6","st_aarav_chandra","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00464","b_mwf_orange_c5","st_aalya_saini","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00465","b_mwf_orange_c5","st_alina_yalla","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00466","b_mwf_orange_c5","st_aarush_sanghvi","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00467","b_mwf_orange_c5","st_meera_vivek","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00468","b_mwf_orange_c5","st_krisha_desai","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00469","b_mwf_orange_c5","st_aarshiv_karla","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00470","b_mwf_orange_c5","st_aroush_mehta","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00471","b_mwf_orange_c5","st_ivanka_chouhan","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00472","b_mwf_orange_c5","st_aarav_sanghvi","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00473","b_mwf_red_c6","st_shaurya_kothari","coach-1","2026-08-05","ABSENT","06:00","08:00","coach_sunil","full_day",""
"at_00474","b_mwf_red_c6","st_aarav_heble","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00475","b_mwf_red_c6","st_aveer_vasant","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00476","b_mwf_red_c6","st_alyssa_modawalla","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00477","b_mwf_red_c6","st_aveera_rathod","coach-1","2026-08-05","LATE","06:00","08:00","coach_sunil","full_day",""
"at_00478","b_mwf_red_c6","st_alyza_jhaveri","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00479","b_mwf_red_c6","st_aryaveer_rathod","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00480","b_mwf_red_c6","st_ananya_dodhia","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00481","b_mwf_red_c6","st_divyansh_bhatija","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00482","b_mwf_red_c6","st_arya_mehta","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00483","b_mwf_red_c6","st_agastya_kalra","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00484","b_mwf_red_c6","st_kiara_shah","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00485","b_mwf_green_c3","st_zain_guzman","coach-1","2026-08-05","LATE","06:00","08:00","coach_karim","full_day",""
"at_00486","b_mwf_green_c3","st_avyaan_barot","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00487","b_mwf_fit_a","st_hrivaan_mehta","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00488","b_mwf_fit_a","st_arjun_arya","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00489","b_mwf_fit_a","st_dev_karnik","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00490","b_mwf_fit_a","st_zahaan_sachdeva","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00491","b_mwf_fit_a","st_riddhima_shah","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00492","b_mwf_fit_a","st_ayaan_salot","coach-1","2026-08-05","EXCUSED","06:00","08:00","coach_fitness","full_day",""
"at_00493","b_mwf_fit_b","st_siddhanth_dsouza","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00494","b_mwf_fit_b","st_aarush_khanna","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00495","b_mwf_fit_b","st_aadvik_khanna","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00496","b_mwf_fit_b","st_kaisha_mehta","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00497","b_mwf_fit_b","st_arhaan_dutt","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00498","b_mwf_fit_b","st_kimaya_katyal","coach-1","2026-08-05","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00499","b_tts_int_c3","st_aarohi_singhal","coach-1","2026-08-06","ABSENT","06:00","08:00","coach_jagdish","full_day",""
"at_00500","b_tts_int_c4","st_amaira_chauhan","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00501","b_tts_int_c4","st_arjun_choudhary","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00502","b_tts_int_c5","st_hrivaan_mehta","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00503","b_tts_int_c5","st_siddharth_dsouza","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00504","b_tts_int_c5","st_vivaan_mehra","coach-1","2026-08-06","EXCUSED","06:00","08:00","coach_anil","full_day",""
"at_00505","b_tts_int_c5","st_kimaya_katyal","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00506","b_tts_green_c5","st_inez_mehra","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00507","b_tts_green_c5","st_vrahad_arora","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00508","b_tts_green_c5","st_aksania_atal","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00509","b_tts_green_c5","st_arjun_shah","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00510","b_tts_green_c5","st_shivya_poddar","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00511","b_tts_green_c5","st_ayaan_sheth","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00512","b_tts_green_c5","st_arhaan_sanghvi","coach-1","2026-08-06","EXCUSED","06:00","08:00","coach_karan","full_day",""
"at_00513","b_tts_green_c5","st_ananya_rajani","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00514","b_tts_green_c5","st_vivaan_oza","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00515","b_tts_green_c5","st_vihaan_vasant","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00516","b_tts_green_c6","st_amara_yalla","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00517","b_tts_green_c6","st_ahaan_kewalramani","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00518","b_tts_green_c6","st_viana_shah","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00519","b_tts_red_c6","st_ivana_ganeriwal","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00520","b_tts_red_c6","st_kavir_chopra","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00521","b_tts_red_c6","st_ariaan_khandelwal","coach-1","2026-08-06","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_00522","b_tts_red_c6","st_kianna_jain","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00523","b_tts_red_c6","st_zayn_winston","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00524","b_tts_red_c6","st_parth_mehta","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00525","b_tts_red_c6","st_avish_shah","coach-1","2026-08-06","LATE","06:00","08:00","coach_sunil","full_day",""
"at_00526","b_tts_red_c6","st_anaiza_jhaveri","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00527","b_tts_red_c6","st_shauraya_sekhani","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00528","b_tts_red_c6","st_nihira_desai","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00529","b_tts_red_c6","st_kaira_vajifdar","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00530","b_tts_red_c6","st_sohana_chandanani","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00531","b_tts_fit_c6","st_amara_yalla","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00532","b_tts_fit_c6","st_viana_shah","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00533","b_tts_fit_c6","st_aarohi_singhal","coach-1","2026-08-06","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00534","b_mwf_adv_c2","st_kaisha_mehta","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00535","b_mwf_adv_c2","st_arhaan_dutt","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00536","b_mwf_adv_c2","st_siddharth_dsouza","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00537","b_mwf_adv_c2","st_hrivaan_mehta","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00538","b_mwf_adv_c3","st_aarush_khanna","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00539","b_mwf_adv_c3","st_aadvik_khanna","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00540","b_mwf_adv_c3","st_thiyaan_manik","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00541","b_mwf_adv_c3","st_arjun_moorthy","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00542","b_mwf_adv_c4","st_abir_sukhani","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_00543","b_mwf_adv_c4","st_yuvaan_bajaj","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_00544","b_mwf_adv_c5","st_kabir_ludhani","coach-1","2026-08-07","EXCUSED","06:00","08:00","coach_anil","full_day",""
"at_00545","b_mwf_adv_c5","st_ayaan_salot","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00546","b_mwf_adv_c5","st_vivaan_mehra","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00547","b_mwf_adv_c5","st_dev_karnik","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00548","b_mwf_advgrn_c6","st_arjun_arya","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00549","b_mwf_advgrn_c6","st_aarav_chandra","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00550","b_mwf_orange_c5","st_aalya_saini","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00551","b_mwf_orange_c5","st_alina_yalla","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00552","b_mwf_orange_c5","st_aarush_sanghvi","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00553","b_mwf_orange_c5","st_meera_vivek","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00554","b_mwf_orange_c5","st_krisha_desai","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00555","b_mwf_orange_c5","st_aarshiv_karla","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00556","b_mwf_orange_c5","st_aroush_mehta","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00557","b_mwf_orange_c5","st_ivanka_chouhan","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00558","b_mwf_orange_c5","st_aarav_sanghvi","coach-1","2026-08-07","ABSENT","06:00","08:00","coach_karan","full_day",""
"at_00559","b_mwf_red_c6","st_shaurya_kothari","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00560","b_mwf_red_c6","st_aarav_heble","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00561","b_mwf_red_c6","st_aveer_vasant","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00562","b_mwf_red_c6","st_alyssa_modawalla","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00563","b_mwf_red_c6","st_aveera_rathod","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00564","b_mwf_red_c6","st_alyza_jhaveri","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00565","b_mwf_red_c6","st_aryaveer_rathod","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00566","b_mwf_red_c6","st_ananya_dodhia","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00567","b_mwf_red_c6","st_divyansh_bhatija","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00568","b_mwf_red_c6","st_arya_mehta","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00569","b_mwf_red_c6","st_agastya_kalra","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00570","b_mwf_red_c6","st_kiara_shah","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00571","b_mwf_green_c3","st_zain_guzman","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00572","b_mwf_green_c3","st_avyaan_barot","coach-1","2026-08-07","ABSENT","06:00","08:00","coach_karim","full_day",""
"at_00573","b_mwf_fit_a","st_hrivaan_mehta","coach-1","2026-08-07","ABSENT","06:00","08:00","coach_fitness","full_day",""
"at_00574","b_mwf_fit_a","st_arjun_arya","coach-1","2026-08-07","EXCUSED","06:00","08:00","coach_fitness","full_day",""
"at_00575","b_mwf_fit_a","st_dev_karnik","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00576","b_mwf_fit_a","st_zahaan_sachdeva","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00577","b_mwf_fit_a","st_riddhima_shah","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00578","b_mwf_fit_a","st_ayaan_salot","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00579","b_mwf_fit_b","st_siddhanth_dsouza","coach-1","2026-08-07","ABSENT","06:00","08:00","coach_fitness","full_day",""
"at_00580","b_mwf_fit_b","st_aarush_khanna","coach-1","2026-08-07","LATE","06:00","08:00","coach_fitness","full_day",""
"at_00581","b_mwf_fit_b","st_aadvik_khanna","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00582","b_mwf_fit_b","st_kaisha_mehta","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00583","b_mwf_fit_b","st_arhaan_dutt","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00584","b_mwf_fit_b","st_kimaya_katyal","coach-1","2026-08-07","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00585","b_tts_int_c3","st_aarohi_singhal","coach-1","2026-08-08","ABSENT","06:00","08:00","coach_jagdish","full_day",""
"at_00586","b_tts_int_c4","st_amaira_chauhan","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00587","b_tts_int_c4","st_arjun_choudhary","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00588","b_tts_int_c5","st_hrivaan_mehta","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00589","b_tts_int_c5","st_siddharth_dsouza","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00590","b_tts_int_c5","st_vivaan_mehra","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00591","b_tts_int_c5","st_kimaya_katyal","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00592","b_tts_green_c5","st_inez_mehra","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00593","b_tts_green_c5","st_vrahad_arora","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00594","b_tts_green_c5","st_aksania_atal","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00595","b_tts_green_c5","st_arjun_shah","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00596","b_tts_green_c5","st_shivya_poddar","coach-1","2026-08-08","LATE","06:00","08:00","coach_karan","full_day",""
"at_00597","b_tts_green_c5","st_ayaan_sheth","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00598","b_tts_green_c5","st_arhaan_sanghvi","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00599","b_tts_green_c5","st_ananya_rajani","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00600","b_tts_green_c5","st_vivaan_oza","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00601","b_tts_green_c5","st_vihaan_vasant","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00602","b_tts_green_c6","st_amara_yalla","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00603","b_tts_green_c6","st_ahaan_kewalramani","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00604","b_tts_green_c6","st_viana_shah","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00605","b_tts_red_c6","st_ivana_ganeriwal","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00606","b_tts_red_c6","st_kavir_chopra","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00607","b_tts_red_c6","st_ariaan_khandelwal","coach-1","2026-08-08","ABSENT","06:00","08:00","coach_sunil","full_day",""
"at_00608","b_tts_red_c6","st_kianna_jain","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00609","b_tts_red_c6","st_zayn_winston","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00610","b_tts_red_c6","st_parth_mehta","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00611","b_tts_red_c6","st_avish_shah","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00612","b_tts_red_c6","st_anaiza_jhaveri","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00613","b_tts_red_c6","st_shauraya_sekhani","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00614","b_tts_red_c6","st_nihira_desai","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00615","b_tts_red_c6","st_kaira_vajifdar","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00616","b_tts_red_c6","st_sohana_chandanani","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00617","b_tts_fit_c6","st_amara_yalla","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00618","b_tts_fit_c6","st_viana_shah","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00619","b_tts_fit_c6","st_aarohi_singhal","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00620","b_wk_u8_230","st_prashi_iyer","coach-1","2026-08-08","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_00621","b_wk_u8_230","st_tanuj_gupte","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00622","b_wk_u8_230","st_shivaay_ruia","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00623","b_wk_u8_230","st_vansh_katari","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00624","b_wk_u8_230","st_prabhit_kanakia","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00625","b_wk_8p_230","st_ziana_vora","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00626","b_wk_8p_230","st_naavya_desai","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00627","b_wk_u8_330","st_sasha_saini","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00628","b_wk_u8_330","st_shivan_chauhan","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00629","b_wk_u8_330","st_advait_parekh","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00630","b_wk_u8_330","st_rada_saran_koshcheeva","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00631","b_wk_u8_330","st_maahi_pabari","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00632","b_wk_u8_330","st_dhven_mukhi","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_sunil","full_day",""
